CustomerKey,FirstName,LastName,Gender,Occupation,YearlyIncome,MaritalStatus,GeographyKey
11531,Nina,Yuan,F,Clerical,40000,M,300
11532,Lauren,Miller,F,Clerical,40000,M,634
11533,Ebony,Gill,F,Clerical,40000,M,280
11534,Cameron,Lewis,M,Skilled Manual,60000,S,337
11535,Devin,Nelson,M,Skilled Manual,60000,M,543
11536,Logan,Chow,M,Skilled Manual,60000,M,322
11537,Dakota,Ross,M,Skilled Manual,60000,M,310
11538,Nicole,Taylor,F,Skilled Manual,60000,S,352
11539,Justin,Washington,M,Skilled Manual,60000,M,311
11540,Alberto,Navarro,M,Skilled Manual,60000,S,312
11541,Aidan,Ross,M,Skilled Manual,60000,S,547
11542,Alejandro,Tang,M,Manual,20000,S,278
11543,Sheena,Chande,F,Manual,20000,M,201
11544,Joel,Garcia,M,Clerical,30000,M,127
11545,Reginald,Dominguez,M,Clerical,30000,M,200
11546,Christine,Chande,F,Clerical,30000,M,189
11547,Cindy,Sai,F,Clerical,40000,M,201
11548,Raymond,Sanchez,M,Clerical,40000,S,230
11549,Crystal,Liang,F,Clerical,40000,M,257
11550,Deb,Torres,F,Clerical,40000,S,263
11551,Shannon,Alvarez,M,Manual,10000,S,215
11552,Eddie,Rubio,M,Manual,20000,S,135
11553,Sharon,Luo,F,Manual,20000,M,266
11554,Sydney,Simmons,F,Manual,10000,S,224
11555,Alexandria,Henderson,F,Clerical,40000,M,237
11556,Lucas,Evans,M,Manual,20000,M,271
11557,Felicia,Ramos,F,Clerical,30000,S,278
11558,Ivan,Malhotra,M,Clerical,30000,S,276
11559,Frederick,Subram,M,Clerical,30000,S,161
11560,Whitney,Srini,F,Clerical,30000,S,248
11561,Briana,Dominguez,F,Manual,10000,S,159
11562,Jarrod,Gonzalez,M,Manual,20000,M,158
11563,Cesar,Srini,M,Manual,20000,S,247
11564,Jorge,Liang,M,Manual,20000,S,146
11565,Erik,Diaz,M,Manual,20000,S,229
11566,April,Shan,F,Clerical,40000,M,226
11567,Carla,Perez,F,Clerical,40000,M,165
11568,Alexia,Foster,F,Manual,20000,S,236
11569,Troy,Malhotra,M,Clerical,30000,M,274
11570,Kristin,Andersen,F,Skilled Manual,30000,M,124
11571,Joel,Sai,M,Skilled Manual,30000,M,183
11572,Billy,Moreno,M,Skilled Manual,30000,M,186
11573,Meagan,Subram,F,Manual,20000,S,276
11574,Karla,Luo,F,Manual,20000,S,274
11575,Jackson,Campbell,M,Manual,20000,S,243
11576,Micah,Zhu,M,Skilled Manual,30000,M,185
11577,Janet,Serrano,F,Skilled Manual,30000,M,194
11578,Trisha,Huang,F,Manual,10000,S,222
11579,Clayton,Beck,M,Manual,20000,S,272
11580,Melvin,Raje,M,Skilled Manual,30000,M,230
11581,Cindy,Jordan,F,Professional,40000,M,193
11582,Claudia,Ma,F,Clerical,30000,S,222
11583,Karla,Xu,F,Clerical,30000,S,207
11584,Devin,Carter,M,Skilled Manual,40000,M,171
11585,Kari,Perez,F,Skilled Manual,40000,M,231
11586,Alberto,Romero,M,Skilled Manual,40000,M,278
11587,Kevin,Bryant,M,Clerical,30000,S,184
11588,Candace,Mehta,F,Clerical,30000,M,223
11589,Ebony,Malhotra,F,Skilled Manual,40000,M,257
11590,Erika,Diaz,F,Clerical,30000,S,221
11591,Stacey,Lu,F,Clerical,30000,S,209
11592,Darrell,Raji,M,Manual,20000,S,198
11593,Armando,Moreno,M,Manual,20000,S,183
11594,Corey,Goel,M,Manual,20000,S,213
11595,Sebastian,Howard,M,Manual,20000,S,117
11596,Roger,Raje,M,Skilled Manual,40000,M,267
11597,Janelle,Chandra,F,Clerical,30000,S,225
11598,Meredith,Ruiz,F,Clerical,30000,S,174
11599,Melody,Diaz,F,Manual,20000,S,211
11600,Linda,Rubio,F,Clerical,30000,S,218
11601,Ivan,Raman,M,Clerical,30000,S,209
11602,Larry,Gill,M,Clerical,30000,S,135
11603,Geoffrey,Gonzalez,M,Clerical,30000,S,244
11604,Edgar,Sanchez,M,Clerical,30000,S,275
11605,Heidi,Subram,F,Manual,20000,S,176
11606,Melody,Ramos,F,Manual,10000,S,212
11607,Clinton,Moreno,M,Manual,20000,S,202
11608,Cesar,Madan,M,Manual,20000,S,217
11609,Eugene,Ye,M,Clerical,30000,S,277
11610,Blake,Collins,M,Clerical,30000,S,269
11611,Ernest,Lin,M,Manual,20000,M,183
11612,Keith,Andersen,M,Manual,20000,S,230
11613,Meredith,Prasad,F,Clerical,30000,S,158
11614,Katrina,Sharma,F,Clerical,30000,S,172
11615,Dwayne,Navarro,M,Skilled Manual,40000,M,242
11616,Casey,Nath,F,Skilled Manual,40000,M,260
11617,Sean,Brooks,M,Skilled Manual,60000,S,326
11618,Brian,Ramirez,M,Skilled Manual,60000,M,49
11619,Sierra,Young,F,Skilled Manual,50000,S,69
11620,Megan,Rodriguez,F,Skilled Manual,50000,S,609
11621,Leah,She,F,Skilled Manual,50000,S,611
11622,Gabriel,Allen,M,Skilled Manual,50000,M,623
11623,Angela,Perry,F,Skilled Manual,50000,S,322
11624,Ryan,Smith,M,Skilled Manual,50000,S,339
11625,Zachary,Moore,M,Skilled Manual,50000,M,352
11626,Destiny,Rogers,F,Skilled Manual,50000,M,360
11627,Dalton,Gray,M,Skilled Manual,60000,M,372
11628,Mariah,Wood,F,Skilled Manual,40000,S,298
11629,Isaiah,Wright,M,Skilled Manual,40000,S,345
11630,Haley,Powell,F,Skilled Manual,60000,M,637
11631,Antonio,Bennett,M,Skilled Manual,60000,M,52
11632,Alexandra,Jenkins,F,Skilled Manual,60000,M,51
11633,Thomas,Anderson,M,Skilled Manual,40000,M,612
11634,Samuel,Collins,M,Skilled Manual,60000,M,633
11635,Darrell,Chande,M,Skilled Manual,60000,M,300
11636,Kimberly,Cox,F,Professional,60000,S,314
11637,Morgan,Hernandez,F,Professional,70000,M,338
11638,Antonio,Powell,M,Professional,70000,M,339
11639,Angelica,Perry,F,Professional,70000,M,339
11640,Chloe,Wilson,F,Skilled Manual,50000,M,51
11641,James,Chen,M,Skilled Manual,50000,M,49
11642,Morgan,Hughes,F,Skilled Manual,50000,M,59
11643,Naomi,Munoz,F,Skilled Manual,50000,M,612
11644,Charles,Torres,M,Skilled Manual,40000,S,634
11645,Gabriella,Turner,F,Skilled Manual,40000,S,548
11646,Anna,Foster,F,Skilled Manual,40000,S,612
11647,Randy,Wu,M,Skilled Manual,40000,S,49
11648,Kevin,Scott,M,Professional,60000,S,307
11649,Ian,White,M,Professional,60000,M,345
11650,Caleb,Hayes,M,Professional,60000,M,325
11651,Patricia,Garcia,F,Professional,60000,M,49
11652,Samuel,Russell,M,Professional,60000,M,68
11653,Sydney,Peterson,F,Professional,60000,S,543
11654,Ariana,Sanchez,F,Professional,60000,M,298
11655,Tamara,Sharma,F,Professional,70000,S,311
11656,Katelyn,Perez,F,Professional,70000,M,329
11657,Megan,Cox,F,Professional,70000,M,347
11658,Robert,Mitchell,M,Professional,60000,M,348
11659,Miguel,Adams,M,Professional,60000,S,66
11660,Miranda,Gonzales,F,Professional,60000,M,60
11661,Jeremiah,James,M,Professional,60000,S,49
11662,Ethan,Kumar,M,Professional,60000,S,545
11663,Seth,Williams,M,Professional,70000,M,644
11664,Alyssa,Morgan,F,Professional,70000,S,302
11665,Janet,Dominguez,F,Professional,70000,M,307
11666,Angel,Baker,M,Professional,80000,M,374
11667,Blake,Moore,M,Skilled Manual,70000,M,644
11668,Jada,Collins,F,Skilled Manual,70000,S,300
11669,Isabella,Simmons,F,Skilled Manual,70000,S,642
11670,Jacqueline,Perry,F,Skilled Manual,70000,S,326
11671,Jessica,Brown,F,Skilled Manual,60000,S,316
11672,Chad,Jai,M,Skilled Manual,60000,M,300
11673,Susan,Ye,F,Skilled Manual,60000,S,612
11674,Morgan,Rogers,F,Professional,60000,M,385
11675,Devin,Martinez,M,Professional,70000,S,616
11676,Alan,Hu,M,Professional,80000,M,475
11677,Charles,Walker,M,Professional,60000,S,50
11678,Johnny,Chavez,M,Professional,70000,M,654
11679,Dalton,Richardson,M,Professional,70000,M,633
11680,Kaylee,Nelson,F,Professional,70000,M,634
11681,Abigail,Jones,F,Professional,70000,M,641
11682,Kaitlyn,Hall,F,Professional,70000,M,642
11683,Greg,Taylor,M,Professional,80000,M,316
11684,Devin,Parker,M,Professional,40000,S,634
11685,Jose,Griffin,M,Professional,40000,M,545
11686,Luke,Edwards,M,Professional,40000,S,325
11687,Cody,Torres,M,Professional,40000,S,331
11688,Victoria,Morris,F,Skilled Manual,80000,S,638
11689,Ian,Diaz,M,Skilled Manual,80000,M,614
11690,Caroline,Butler,F,Professional,60000,M,632
11691,Kaitlyn,Wilson,F,Professional,40000,S,329
11692,Caleb,Gonzales,M,Professional,40000,M,301
11693,Hailey,Diaz,F,Skilled Manual,50000,S,50
11694,Jonathon,Ortega,M,Skilled Manual,50000,M,310
11695,Logan,Campbell,M,Skilled Manual,50000,M,300
11696,Mackenzie,Campbell,F,Skilled Manual,50000,S,642
11697,Eduardo,Lee,M,Skilled Manual,50000,M,348
11698,Jackson,Wright,M,Skilled Manual,50000,M,53
11699,Chase,Peterson,M,Skilled Manual,60000,S,644
11700,Xavier,Richardson,M,Professional,60000,S,385
11701,David,Hayes,M,Professional,60000,M,347
11702,Jenny,Zhou,F,Professional,60000,S,302
11703,Kaylee,Baker,F,Professional,60000,S,331
11704,Evan,Hernandez,M,Professional,60000,S,368
11705,Brooke,Richardson,F,Professional,60000,S,385
11706,Blake,Perez,M,Professional,60000,M,302
11707,Natalie,Cook,F,Professional,60000,S,385
11708,Elizabeth,Weisman,F,Professional,60000,S,336
11709,Hailey,Collins,F,Professional,60000,S,69
11710,Zoe,Ramirez,F,Skilled Manual,40000,M,331
11711,Daniel,Davis,M,Professional,70000,S,54
11712,Shelby,Rogers,F,Skilled Manual,70000,M,50
11713,Kyle,Zhang,M,Skilled Manual,70000,M,623
11714,Alexandria,Long,F,Skilled Manual,70000,M,359
11715,Chloe,Robinson,F,Skilled Manual,70000,M,361
11716,Evan,Kelly,M,Skilled Manual,40000,S,314
11717,Marcus,Jones,M,Skilled Manual,60000,M,539
11718,Sarah,Jones,F,Skilled Manual,60000,M,546
11719,Blake,Green,M,Skilled Manual,40000,M,49
11720,Morgan,Morris,F,Skilled Manual,40000,M,359
11721,Jennifer,Alexander,F,Skilled Manual,40000,M,336
11722,Julian,Hughes,M,Skilled Manual,60000,M,609
11723,Luke,Coleman,M,Skilled Manual,70000,S,64
11724,Jason,Carter,M,Skilled Manual,70000,S,65
11725,Jose,Li,M,Skilled Manual,70000,S,612
11726,Micah,Liang,M,Skilled Manual,70000,S,612
11727,Benjamin,Taylor,M,Professional,60000,S,343
11728,Logan,White,M,Skilled Manual,60000,M,553
11729,Caleb,Campbell,M,Skilled Manual,60000,M,623
11730,Emma,Torres,F,Skilled Manual,60000,M,634
11731,Tanya,Gill,F,Skilled Manual,60000,M,302
11732,Erick,Sanchez,M,Skilled Manual,60000,M,525
11733,Kristi,Schmidt,F,Skilled Manual,60000,M,311
11734,Omar,Chen,M,Skilled Manual,60000,M,312
11735,Sydney,Gray,F,Skilled Manual,60000,M,626
11736,Sebastian,Sanchez,M,Skilled Manual,60000,M,322
11737,Megan,Martin,F,Professional,60000,M,355
11738,Elijah,Alexander,M,Professional,60000,M,59
11739,Aaron,King,M,Professional,70000,M,65
11740,Jan,Hall,F,Professional,70000,M,68
11741,Tamara,Chander,F,Professional,80000,M,307
11742,Edward,Lewis,M,Professional,60000,S,355
11743,Chase,Kelly,M,Professional,60000,M,372
11744,Stephanie,Campbell,F,Professional,60000,M,372
11745,Allison,Gonzalez,F,Professional,60000,M,644
11746,Seth,Brooks,M,Professional,60000,S,642
11747,Destiny,Davis,F,Professional,70000,M,614
11748,Blake,Hill,M,Professional,70000,M,69
11749,Eduardo,Jackson,M,Management,80000,M,2
11750,Latoya,She,F,Professional,60000,M,10
11751,Victoria,Gonzales,F,Management,80000,M,36
11752,Lauren,Bryant,F,Management,80000,M,4
11753,Felicia,Ortega,F,Management,80000,M,2
11754,Janet,Ortega,F,Professional,90000,M,7
11755,Willie,Pal,M,Professional,60000,M,25
11756,Linda,Ortega,F,Professional,60000,S,17
11757,Vincent,Cai,M,Professional,70000,M,33
11758,Colin,Yuan,M,Professional,70000,M,3
11759,Dawn,Nath,F,Management,110000,M,28
11760,Melody,Moreno,F,Professional,70000,M,29
11761,Edgar,Mehta,M,Professional,70000,S,31
11762,Randall,Gomez,M,Professional,70000,M,19
11763,Ross,Fernandez,M,Management,80000,M,16
11764,Jessie,Ramos,F,Management,80000,S,10
11765,Marc,Torres,M,Professional,80000,M,11
11766,Candace,Raman,F,Professional,90000,S,38
11767,Meagan,Madan,F,Professional,90000,S,24
11768,Clayton,Nara,M,Professional,90000,M,30
11769,Haley,Hernandez,F,Skilled Manual,50000,S,55
11770,Peter,Nara,M,Skilled Manual,50000,S,607
11771,Isaac,Rivera,M,Skilled Manual,50000,S,627
11772,Cameron,Moore,M,Skilled Manual,50000,M,642
11773,Gavin,Diaz,M,Skilled Manual,50000,S,316
11774,Emma,Sanchez,F,Skilled Manual,50000,M,343
11775,Sierra,Roberts,F,Skilled Manual,50000,S,352
11776,Seth,Mitchell,M,Skilled Manual,50000,M,368
11777,Miranda,Long,F,Skilled Manual,40000,S,302
11778,Haley,Henderson,F,Skilled Manual,60000,S,638
11779,Sarah,Jackson,F,Skilled Manual,60000,S,553
11780,Jessica,Alexander,F,Skilled Manual,60000,S,614
11781,Carlos,Gray,M,Skilled Manual,60000,M,314
11782,Barbara,Jai,F,Skilled Manual,60000,M,301
11783,Sara,Mitchell,F,Skilled Manual,60000,M,359
11784,Jose,Turner,M,Skilled Manual,40000,M,53
11785,Theodore,Diaz,M,Skilled Manual,40000,M,607
11786,Ian,Murphy,M,Skilled Manual,60000,S,634
11787,Jerry,Nath,M,Skilled Manual,60000,M,301
11788,Destiny,James,F,Professional,70000,S,338
11789,Bailey,Phillips,F,Skilled Manual,50000,M,343
11790,Timothy,Gonzalez,M,Skilled Manual,50000,M,307
11791,Chase,Morgan,M,Professional,60000,M,641
11792,Alexia,Perry,F,Skilled Manual,40000,M,310
11793,Xavier,Rogers,M,Skilled Manual,40000,M,301
11794,Lauren,Ross,F,Skilled Manual,40000,S,334
11795,Nicole,Thomas,F,Skilled Manual,40000,S,315
11796,Isabel,Jenkins,F,Skilled Manual,40000,S,315
11797,Devin,Coleman,M,Skilled Manual,40000,S,348
11798,Brendan,Chande,M,Skilled Manual,40000,M,611
11799,Jessie,Wang,M,Skilled Manual,40000,M,612
11800,Jennifer,Baker,F,Professional,60000,M,536
11801,Aaron,Sharma,M,Professional,60000,M,536
11802,Madison,Taylor,F,Professional,60000,M,59
11803,Jan,Hernandez,F,Professional,60000,S,631
11804,Haley,Turner,F,Professional,60000,M,634
11805,Richard,Green,M,Professional,70000,M,300
11806,Jennifer,Stewart,F,Professional,70000,M,302
11807,Lucas,Baker,M,Professional,70000,M,343
11808,James,Parker,M,Professional,60000,M,54
11809,Juan,Gray,M,Skilled Manual,60000,M,300
11810,Antonio,Washington,M,Professional,40000,S,611
11811,Abigail,Brooks,F,Professional,40000,S,310
11812,Andrew,Rodriguez,M,Professional,40000,M,644
11813,Mary,Patterson,F,Professional,40000,M,552
11814,Dalton,Morgan,M,Professional,60000,M,542
11815,Hannah,Patterson,F,Professional,70000,M,642
11816,Joe,Torres,M,Professional,70000,M,300
11817,Morgan,Miller,F,Professional,70000,S,310
11818,Daniel,Garcia,M,Professional,70000,M,312
11819,Jose,Lal,M,Skilled Manual,70000,M,616
11820,Katelyn,Lopez,F,Professional,60000,M,69
11821,Austin,Johnson,M,Professional,60000,M,300
11822,Rohinton,Wadia,F,Professional,60000,M,336
11823,Morgan,Turner,F,Professional,70000,M,53
11824,Jill,Martin,F,Professional,70000,M,55
11825,Aimee,She,F,Professional,70000,S,298
11826,Jessie,Alonso,F,Professional,70000,M,300
11827,Sara,Baker,F,Professional,60000,M,55
11828,Katherine,Martinez,F,Professional,70000,M,545
11829,Sophia,Campbell,F,Professional,70000,M,637
11830,Taylor,Garcia,F,Professional,80000,M,336
11831,Christian,Ross,M,Professional,80000,M,358
11832,Zoe,Murphy,F,Professional,40000,S,644
11833,Oscar,Price,M,Skilled Manual,80000,M,59
11834,Fernando,Flores,M,Skilled Manual,80000,S,339
11835,Elijah,Russell,M,Skilled Manual,80000,S,53
11836,Garrett,Travers,M,Skilled Manual,80000,M,616
11837,Haley,Alexander,F,Skilled Manual,80000,S,360
11838,Justin,Rodriguez,M,Skilled Manual,80000,S,536
11839,Tyler,Brown,M,Professional,60000,S,369
11840,Julian,Patterson,M,Professional,60000,M,336
11841,Sean,Nelson,M,Professional,40000,M,52
11842,Justin,Wilson,M,Skilled Manual,50000,S,631
11843,Christy,Nara,F,Skilled Manual,50000,S,536
11844,Michele,Alvarez,F,Skilled Manual,50000,S,307
11845,Natalie,Jones,F,Skilled Manual,30000,S,63
11846,Savannah,Reed,F,Skilled Manual,50000,S,337
11847,Cassidy,Diaz,F,Skilled Manual,50000,S,547
11848,Joshua,Lewis,M,Skilled Manual,50000,M,648
11849,Faith,Reed,F,Skilled Manual,50000,S,331
11850,Brooke,Ramirez,F,Skilled Manual,50000,S,347
11851,Jada,Mitchell,F,Professional,60000,S,311
11852,Kyle,Russell,M,Professional,60000,S,334
11853,Grace,Jones,F,Professional,60000,S,311
11854,Jason,Mitchell,M,Professional,60000,S,383
11855,Christian,Walker,M,Professional,60000,M,302
11856,Seth,Hernandez,M,Professional,60000,M,539
11857,Isabella,Young,F,Professional,60000,S,614
11858,Jordan,Coleman,M,Skilled Manual,40000,M,361
11859,Blake,Garcia,M,Skilled Manual,70000,M,631
11860,Nicole,Walker,F,Skilled Manual,70000,M,343
11861,Katherine,Carter,F,Skilled Manual,70000,M,71
11862,Olivia,Peterson,F,Skilled Manual,40000,S,616
11863,Jessica,Wood,F,Skilled Manual,60000,M,638
11864,Elizabeth,Thompson,F,Skilled Manual,60000,M,642
11865,Chloe,Rivera,F,Skilled Manual,60000,M,343
11866,Lucas,Scott,M,Skilled Manual,60000,M,325
11867,Nathaniel,James,M,Skilled Manual,40000,M,343
11868,Jessica,Peterson,F,Skilled Manual,70000,S,68
11869,Kaitlyn,Adams,F,Skilled Manual,70000,S,71
11870,Jillian,Garcia,F,Skilled Manual,70000,S,612
11871,Dalton,Bennett,M,Skilled Manual,70000,S,626
11872,Faith,Patterson,F,Professional,60000,S,325
11873,Ryan,Zhang,M,Professional,60000,M,372
11874,Adrian,Bell,M,Professional,60000,S,385
11875,Jonathan,Brown,M,Skilled Manual,60000,M,51
11876,Madison,White,F,Skilled Manual,60000,M,348
11877,Alexis,Diaz,F,Skilled Manual,60000,M,345
11878,Christine,Nara,F,Skilled Manual,60000,M,607
11879,Edgar,Sai,M,Skilled Manual,60000,M,536
11880,Melissa,Sanchez,F,Skilled Manual,60000,M,548
11881,Richard,Mitchell,M,Professional,60000,M,326
11882,Patrick,Stewart,M,Professional,60000,M,637
11883,Hannah,Anderson,F,Professional,70000,M,612
11884,Latoya,Shen,F,Professional,80000,M,607
11885,Kurt,Sharma,M,Professional,80000,M,302
11886,Katelyn,Parker,F,Professional,60000,M,369
11887,Joseph,White,M,Professional,60000,M,312
11888,Aaron,Ross,M,Professional,60000,M,49
11889,Blake,Patterson,M,Professional,60000,S,633
11890,Whitney,Lopez,F,Professional,70000,M,299
11891,Jamie,Liang,F,Professional,70000,M,300
11892,Julio,Ortega,M,Management,90000,M,14
11893,Orlando,Carlson,M,Management,90000,M,18
11894,Ann,Gonzalez,F,Management,100000,M,25
11895,Dustin,Chander,M,Management,100000,M,23
11896,Frank,Carlson,M,Management,100000,M,16
11897,Orlando,Ashe,M,Professional,60000,S,38
11898,Angela,Henderson,F,Management,80000,M,20
11899,Brenda,Perez,F,Management,80000,S,36
11900,Byron,Carlson,M,Professional,90000,S,10
11901,Stacy,Alvarez,F,Professional,60000,S,3
11902,Drew,Pal,M,Professional,70000,M,7
11903,Kate,Raji,F,Management,110000,S,21
11904,Kaylee,Cook,F,Management,110000,S,34
11905,Isaiah,Ramirez,M,Management,110000,S,31
11906,Gabriella,Sanders,F,Management,80000,M,20
11907,Sarah,Garcia,F,Management,80000,S,19
11908,Rafael,Tang,M,Management,80000,S,38
11909,Nichole,She,F,Management,80000,M,26
11910,Jaclyn,Zheng,F,Management,80000,M,4
11911,Rachael,Kapoor,F,Management,80000,M,34
11912,Rachael,Sai,F,Professional,60000,S,27
11913,Rebecca,Robinson,F,Professional,60000,M,37
11914,Meagan,Rana,F,Professional,70000,S,13
11915,Philip,Carlson,M,Professional,70000,S,13
11916,Joe,Rana,M,Professional,70000,S,40
11917,Roy,Sanz,M,Professional,70000,S,3
11918,Kaylee,Hill,F,Professional,60000,M,2
11919,Warren,Andersen,M,Professional,60000,M,26
11920,Adrienne,Gomez,F,Professional,60000,S,20
11921,Gilbert,Zhu,M,Professional,60000,M,33
11922,James,Davis,M,Skilled Manual,90000,S,69
11923,Sarah,Bryant,F,Skilled Manual,60000,M,343
11924,Ian,Long,M,Skilled Manual,60000,S,347
11925,Ashlee,Jai,F,Skilled Manual,40000,S,609
11926,Eduardo,Foster,M,Skilled Manual,40000,S,546
11927,Nicole,Murphy,F,Skilled Manual,40000,S,638
11928,Isabella,Morris,F,Skilled Manual,60000,M,316
11929,Virginia,Gonzalez,F,Clerical,30000,S,17
11930,Jaclyn,Nara,F,Skilled Manual,20000,M,12
11931,Marcus,Adams,M,Skilled Manual,70000,S,352
11932,Elizabeth,Coleman,F,Skilled Manual,70000,M,369
11933,Mathew,Rubio,M,Clerical,40000,S,609
11934,Justin,Shan,M,Clerical,40000,S,612
11935,Jessica,Taylor,F,Skilled Manual,30000,S,543
11936,Hunter,Clark,M,Skilled Manual,30000,M,634
11937,Devin,Perez,M,Skilled Manual,30000,M,548
11938,Seth,Alexander,M,Skilled Manual,60000,M,314
11939,Kevin,Washington,M,Skilled Manual,60000,S,329
11940,Tyler,Miller,M,Management,100000,M,385
11941,Adam,Roberts,M,Skilled Manual,60000,S,553
11942,George,Gonzalez,M,Clerical,20000,M,10
11943,Dawn,Huang,F,Clerical,20000,M,40
11944,Rachael,Rodriguez,F,Clerical,30000,S,15
11945,Dennis,Huang,M,Skilled Manual,20000,M,311
11946,Brandy,Saunders,F,Skilled Manual,30000,S,18
11947,Jenny,Zheng,F,Skilled Manual,30000,S,14
11948,Tasha,Xu,F,Skilled Manual,30000,M,17
11949,Julia,Brooks,F,Skilled Manual,70000,S,374
11950,Jordan,Carter,F,Skilled Manual,70000,M,312
11951,Lacey,Huang,F,Skilled Manual,40000,M,35
11952,Dorothy,Robinson,M,Skilled Manual,80000,S,34
11953,Courtney,Wright,F,Skilled Manual,40000,S,545
11954,Joseph,Garcia,M,Skilled Manual,60000,M,325
11955,Gabriel,Green,M,Skilled Manual,60000,S,325
11956,Alexandria,Sandberg,F,Skilled Manual,40000,S,300
11957,Courtney,Hernandez,F,Skilled Manual,60000,S,634
11958,Dylan,Lal,M,Professional,70000,S,611
11959,Elizabeth,Davis,F,Professional,70000,S,335
11960,Ana,Griffin,F,Professional,70000,S,634
11961,Anne,Alvarez,F,Professional,70000,S,299
11962,Alexandra,Roberts,F,Professional,60000,S,298
11963,Antonio,Patterson,M,Skilled Manual,80000,M,2
